"Area name","Area code","Area type","Specimen date","Daily lab-confirmed cases","Cumulative lab-confirmed cases"
"Barnsley","E08000016","Upper tier local authority","2020-03-26",21,89
"Bath and North East Somerset","E06000022","Upper tier local authority","2020-03-26",5,35
"Bedford","E06000055","Upper tier local authority","2020-03-26",9,47
"Bexley","E09000004","Upper tier local authority","2020-03-26",11,123
"Birmingham","E08000025","Upper tier local authority","2020-03-26",93,551
"Blackburn with Darwen","E06000008","Upper tier local authority","2020-03-26",2,14
"Blackpool","E06000009","Upper tier local authority","2020-03-26",3,14
"Bolton","E08000001","Upper tier local authority","2020-03-26",6,42
"Bournemouth, Christchurch and Poole","E06000058","Upper tier local authority","2020-03-26",9,36
"Bracknell Forest","E06000036","Upper tier local authority","2020-03-26",3,23
"Bradford","E08000032","Upper tier local authority","2020-03-26",10,52
"Brent","E09000005","Upper tier local authority","2020-03-26",44,350
"Brighton and Hove","E06000043","Upper tier local authority","2020-03-26",9,55
"Bristol, City of","E06000023","Upper tier local authority","2020-03-26",14,80
"Bromley","E09000006","Upper tier local authority","2020-03-26",28,242
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-26",10,146
"Bury","E08000002","Upper tier local authority","2020-03-26",14,52
"Calderdale","E08000033","Upper tier local authority","2020-03-26",6,20
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-26",11,107
"Camden","E09000007","Upper tier local authority","2020-03-26",28,173
"Central Bedfordshire","E06000056","Upper tier local authority","2020-03-26",8,65
"Cheshire East","E06000049","Upper tier local authority","2020-03-26",10,63
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-03-26",4,40
"City of London","E09000001","Upper tier local authority","2020-03-26",1,6
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-03-26",11,59
"County Durham","E06000047","Upper tier local authority","2020-03-26",14,61
"Coventry","E08000026","Upper tier local authority","2020-03-26",18,105
"Croydon","E09000008","Upper tier local authority","2020-03-26",44,321
"Cumbria","E10000006","Upper tier local authority","2020-03-26",48,317
"Darlington","E06000005","Upper tier local authority","2020-03-26",3,12
"Derby","E06000015","Upper tier local authority","2020-03-26",8,116
"Derbyshire","E10000007","Upper tier local authority","2020-03-26",20,236
"Devon","E10000008","Upper tier local authority","2020-03-26",15,91
"Doncaster","E08000017","Upper tier local authority","2020-03-26",9,54
"Dorset","E06000059","Upper tier local authority","2020-03-26",10,44
"Dudley","E08000027","Upper tier local authority","2020-03-26",24,133
"Ealing","E09000009","Upper tier local authority","2020-03-26",29,269
"East Riding of Yorkshire","E06000011","Upper tier local authority","2020-03-26",3,35
"East Sussex","E10000011","Upper tier local authority","2020-03-26",14,69
"Enfield","E09000010","Upper tier local authority","2020-03-26",15,192
"Essex","E10000012","Upper tier local authority","2020-03-26",62,352
"Gateshead","E08000037","Upper tier local authority","2020-03-26",10,27
"Gloucestershire","E10000013","Upper tier local authority","2020-03-26",15,117
"Greenwich","E09000011","Upper tier local authority","2020-03-26",11,162
"Hackney","E09000012","Upper tier local authority","2020-03-26",23,164
"Halton","E06000006","Upper tier local authority","2020-03-26",2,18
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-03-26",24,155
"Hampshire","E10000014","Upper tier local authority","2020-03-26",56,422
"Haringey","E09000014","Upper tier local authority","2020-03-26",9,149
"Harrow","E09000015","Upper tier local authority","2020-03-26",30,248
"Hartlepool","E06000001","Upper tier local authority","2020-03-26",1,6
"Havering","E09000016","Upper tier local authority","2020-03-26",11,110
"Herefordshire, County of","E06000019","Upper tier local authority","2020-03-26",1,25
"Hertfordshire","E10000015","Upper tier local authority","2020-03-26",49,383
"Hillingdon","E09000017","Upper tier local authority","2020-03-26",19,163
"Hounslow","E09000018","Upper tier local authority","2020-03-26",15,159
"Isle of Wight","E06000046","Upper tier local authority","2020-03-26",1,12
"Islington","E09000019","Upper tier local authority","2020-03-26",8,143
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-03-26",22,148
"Kent","E10000016","Upper tier local authority","2020-03-26",54,310
"Kingston upon Hull, City of","E06000010","Upper tier local authority","2020-03-26",3,11
"Kingston upon Thames","E09000021","Upper tier local authority","2020-03-26",13,90
"Kirklees","E08000034","Upper tier local authority","2020-03-26",12,52
"Knowsley","E08000011","Upper tier local authority","2020-03-26",7,33
"Lambeth","E09000022","Upper tier local authority","2020-03-26",43,355
"Lancashire","E10000017","Upper tier local authority","2020-03-26",63,262
"Leeds","E08000035","Upper tier local authority","2020-03-26",22,120
"Leicester","E06000016","Upper tier local authority","2020-03-26",13,82
"Leicestershire","E10000018","Upper tier local authority","2020-03-26",16,160
"Lewisham","E09000023","Upper tier local authority","2020-03-26",25,214
"Lincolnshire","E10000019","Upper tier local authority","2020-03-26",23,90
"Liverpool","E08000012","Upper tier local authority","2020-03-26",34,173
"Luton","E06000032","Upper tier local authority","2020-03-26",9,77
"Manchester","E08000003","Upper tier local authority","2020-03-26",22,103
"Medway","E06000035","Upper tier local authority","2020-03-26",11,80
"Merton","E09000024","Upper tier local authority","2020-03-26",14,172
"Middlesbrough","E06000002","Upper tier local authority","2020-03-26",7,24
"Milton Keynes","E06000042","Upper tier local authority","2020-03-26",7,88
"Newcastle upon Tyne","E08000021","Upper tier local authority","2020-03-26",19,125
"Newham","E09000025","Upper tier local authority","2020-03-26",38,194
"Norfolk","E10000020","Upper tier local authority","2020-03-26",26,114
"North East Lincolnshire","E06000012","Upper tier local authority","2020-03-26",3,18
"North Lincolnshire","E06000013","Upper tier local authority","2020-03-26",3,13
"North Somerset","E06000024","Upper tier local authority","2020-03-26",3,31
"North Tyneside","E08000022","Upper tier local authority","2020-03-26",6,37
"North Yorkshire","E10000023","Upper tier local authority","2020-03-26",13,90
"Northamptonshire","E10000021","Upper tier local authority","2020-03-26",21,149
"Northumberland","E06000057","Upper tier local authority","2020-03-26",12,48
"Nottingham","E06000018","Upper tier local authority","2020-03-26",16,88
"Nottinghamshire","E10000024","Upper tier local authority","2020-03-26",36,167
"Oldham","E08000004","Upper tier local authority","2020-03-26",14,86
"Oxfordshire","E10000025","Upper tier local authority","2020-03-26",26,164
"Peterborough","E06000031","Upper tier local authority","2020-03-26",4,26
"Plymouth","E06000026","Upper tier local authority","2020-03-26",9,38
"Portsmouth","E06000044","Upper tier local authority","2020-03-26",5,70
"Reading","E06000038","Upper tier local authority","2020-03-26",7,43
"Redbridge","E09000026","Upper tier local authority","2020-03-26",15,137
"Redcar and Cleveland","E06000003","Upper tier local authority","2020-03-26",6,20
"Richmond upon Thames","E09000027","Upper tier local authority","2020-03-26",12,103
"Rochdale","E08000005","Upper tier local authority","2020-03-26",15,65
"Rotherham","E08000018","Upper tier local authority","2020-03-26",16,75
"Rutland","E06000017","Upper tier local authority","2020-03-26",1,3
"Salford","E08000006","Upper tier local authority","2020-03-26",18,96
"Sandwell","E08000028","Upper tier local authority","2020-03-26",14,142
"Sefton","E08000014","Upper tier local authority","2020-03-26",12,62
"Sheffield","E08000019","Upper tier local authority","2020-03-26",47,426
"Shropshire","E06000051","Upper tier local authority","2020-03-26",14,70
"Slough","E06000039","Upper tier local authority","2020-03-26",12,91
"Solihull","E08000029","Upper tier local authority","2020-03-26",17,78
"Somerset","E10000027","Upper tier local authority","2020-03-26",6,42
"South Gloucestershire","E06000025","Upper tier local authority","2020-03-26",4,53
"South Tyneside","E08000023","Upper tier local authority","2020-03-26",1,20
"Southampton","E06000045","Upper tier local authority","2020-03-26",15,56
"Southend-on-Sea","E06000033","Upper tier local authority","2020-03-26",8,35
"Southwark","E09000028","Upper tier local authority","2020-03-26",32,341
"St. Helens","E08000013","Upper tier local authority","2020-03-26",12,52
"Staffordshire","E10000028","Upper tier local authority","2020-03-26",38,233
"Stockport","E08000007","Upper tier local authority","2020-03-26",15,89
"Stockton-on-Tees","E06000004","Upper tier local authority","2020-03-26",6,25
"Stoke-on-Trent","E06000021","Upper tier local authority","2020-03-26",5,30
"Suffolk","E10000029","Upper tier local authority","2020-03-26",18,95
"Sunderland","E08000024","Upper tier local authority","2020-03-26",11,64
"Surrey","E10000030","Upper tier local authority","2020-03-26",55,421
"Sutton","E09000029","Upper tier local authority","2020-03-26",13,120
"Swindon","E06000030","Upper tier local authority","2020-03-26",5,27
"Tameside","E08000008","Upper tier local authority","2020-03-26",8,60
"Telford and Wrekin","E06000020","Upper tier local authority","2020-03-26",6,32
"Thurrock","E06000034","Upper tier local authority","2020-03-26",10,46
"Torbay","E06000027","Upper tier local authority","2020-03-26",5,27
"Tower Hamlets","E09000030","Upper tier local authority","2020-03-26",34,165
"Trafford","E08000009","Upper tier local authority","2020-03-26",15,84
"Wakefield","E08000036","Upper tier local authority","2020-03-26",13,57
"Walsall","E08000030","Upper tier local authority","2020-03-26",20,140
"Waltham Forest","E09000031","Upper tier local authority","2020-03-26",34,161
"Wandsworth","E09000032","Upper tier local authority","2020-03-26",32,313
"Warrington","E06000007","Upper tier local authority","2020-03-26",3,22
"Warwickshire","E10000031","Upper tier local authority","2020-03-26",27,167
"West Berkshire","E06000037","Upper tier local authority","2020-03-26",4,44
"West Sussex","E10000032","Upper tier local authority","2020-03-26",13,143
"Westminster","E09000033","Upper tier local authority","2020-03-26",20,236
"Wigan","E08000010","Upper tier local authority","2020-03-26",15,46
"Wiltshire","E06000054","Upper tier local authority","2020-03-26",7,67
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-03-26",5,60
"Wirral","E08000015","Upper tier local authority","2020-03-26",11,55
"Wokingham","E06000041","Upper tier local authority","2020-03-26",5,32
"Wolverhampton","E08000031","Upper tier local authority","2020-03-26",13,160
"Worcestershire","E10000034","Upper tier local authority","2020-03-26",23,153
"York","E06000014","Upper tier local authority","2020-03-26",1,18
"England","E92000001","Country","2020-03-25",2252,15315
"West Midlands","E12000005","Region","2020-03-25",236,1706
"East of England","E12000006","Region","2020-03-25",185,1133
"North West","E12000002","Region","2020-03-25",252,1495
"East Midlands","E12000004","Region","2020-03-25",116,937
"South West","E12000009","Region","2020-03-25",103,629
"London","E12000007","Region","2020-03-25",748,5560
"Yorkshire and The Humber","E12000003","Region","2020-03-25",152,948
"North East","E12000001","Region","2020-03-25",76,373
"South East","E12000008","Region","2020-03-25",292,2017
"Barking and Dagenham","E09000002","Upper tier local authority","2020-03-25",11,95
"Barnet","E09000003","Upper tier local authority","2020-03-25",45,284
"Barnsley","E08000016","Upper tier local authority","2020-03-25",10,68
"Bath and North East Somerset","E06000022","Upper tier local authority","2020-03-25",4,30
"Bedford","E06000055","Upper tier local authority","2020-03-25",6,38
"Bexley","E09000004","Upper tier local authority","2020-03-25",19,112
"Birmingham","E08000025","Upper tier local authority","2020-03-25",59,458
"Blackburn with Darwen","E06000008","Upper tier local authority","2020-03-25",1,12
"Blackpool","E06000009","Upper tier local authority","2020-03-25",1,11
"Bolton","E08000001","Upper tier local authority","2020-03-25",5,36
"Bournemouth, Christchurch and Poole","E06000058","Upper tier local authority","2020-03-25",5,27
"Bracknell Forest","E06000036","Upper tier local authority","2020-03-25",2,20
"Bradford","E08000032","Upper tier local authority","2020-03-25",7,42
"Brent","E09000005","Upper tier local authority","2020-03-25",46,306
"Brighton and Hove","E06000043","Upper tier local authority","2020-03-25",6,46
"Bristol, City of","E06000023","Upper tier local authority","2020-03-25",12,66
"Bromley","E09000006","Upper tier local authority","2020-03-25",25,214
"Buckinghamshire","E10000002","Upper tier local authority","2020-03-25",23,136
"Bury","E08000002","Upper tier local authority","2020-03-25",3,38
"Calderdale","E08000033","Upper tier local authority","2020-03-25",4,14
"Cambridgeshire","E10000003","Upper tier local authority","2020-03-25",15,96
"Camden","E09000007","Upper tier local authority","2020-03-25",23,145
"Central Bedfordshire","E06000056","Upper tier local authority","2020-03-25",6,57
"Cheshire East","E06000049","Upper tier local authority","2020-03-25",12,53
